Date,Close,High,Low,Open,Volume
1993-03-24,25.167701721191406,25.27285924927438,25.00996542906695,25.132649211830415,37200
1993-03-25,25.325439453125,25.37801822015571,25.15017689635597,25.185229407709777,110100
1993-03-26,25.18522834777832,25.325438387292746,25.167702092839015,25.30791213235344,101500
1993-03-29,25.290372848510746,25.41305656988259,25.202741618959426,25.202741618959426,87100
1993-03-30,25.360496520996097,25.360496520996097,25.290391485692716,25.325444003344405,56000
1993-03-31,25.342971801757812,25.5007081407729,25.342971801757812,25.43060310121064,111600
1993-04-01,25.25532913208008,25.37801289608047,25.202750376079912,25.37801289608047,129500
1993-04-02,24.72953414916992,25.045006590477545,24.72953414916992,25.045006590477545,59400
1993-04-05,24.85222816467285,24.922333180652185,24.78212314869352,24.922333180652185,172200
1993-04-06,24.782106399536133,24.90479009458334,24.712001430937725,24.90479009458334,129700
1993-04-07,24.869752883911133,24.869752883911133,24.764595366431593,24.817174125171363,28000
1993-04-08,24.834697723388672,24.974907731707024,24.729540217149903,24.974907731707024,180800
1993-04-12,25.18522834777832,25.202754602717626,25.045018308263895,25.080070818142502,348500
1993-04-13,25.237815856933594,25.32544716199239,25.15018455187479,25.16771081288655,146100
1993-04-14,25.202749252319336,25.272854257193657,25.185223001100752,25.255328005975077,119600
1993-04-15,25.202749252319336,25.255328005975077,25.097591745007847,25.185223001100752,148600
1993-04-16,25.202749252319336,25.255328005975077,25.16769674988217,25.220275503537913,47900
1993-04-19,25.097599029541016,25.27286159259647,25.08007277323547,25.202756567374287,157000
1993-04-20,24.97490692138672,25.09759067468476,24.81717066714638,25.062538173742464,279500
1993-04-21,24.95737075805664,25.027475732096125,24.887265784017156,25.027475732096125,67900
1993-04-22,24.641918182373047,25.06254836471796,24.641918182373043,24.852233273545504,97700
1993-04-23,24.536752700805664,24.65943646430969,24.50170019694737,24.589331456593104,106000
1993-04-26,24.343975067138672,24.64192148624692,24.273870027348497,24.5542901865092,62600
1993-04-27,24.60685157775879,24.606851577758786,24.308905369196182,24.308905369196182,156800
1993-04-28,24.55428695678711,24.6243919873561,24.51923444150262,24.57181321442936,85900
1993-04-29,24.659421920776367,24.659421920776364,24.466633263257854,24.60684319599859,85000
1993-04-30,24.69448471069336,24.834694701953502,24.69448471069336,24.747063457415916,88500
1993-05-03,24.85222816467285,24.852228164672855,24.624386862740028,24.729544386709023,80500
1993-05-04,24.939865112304688,25.027496402228454,24.86976008036567,24.90481259633518,149100
1993-05-05,25.009963989257812,25.09759525761541,24.939858974571735,24.939858974571735,109000
1993-05-06,24.92232322692871,24.99242821490882,24.90479697993368,24.97490196791379,54700
1993-05-07,24.869752883911133,24.93985789556416,24.83470037808462,24.93985789556416,68000
1993-05-10,24.92232322692871,25.06253320288893,24.90479697993368,24.90479697993368,113900
1993-05-11,25.027488708496097,25.027488708496097,24.85222618252623,24.92233119291418,42600
1993-05-12,24.99243927001953,25.009965524767093,24.922334251029294,24.922334251029294,31000
1993-05-13,24.69448471069336,24.887273448676066,24.67695846178584,24.887273448676066,129100
1993-05-14,24.676965713500977,24.7645969837904,24.659439459443092,24.69449196755886,63500
1993-05-17,24.76460075378418,24.764600753784176,24.641916956702445,24.747074497058215,34000
1993-05-18,24.747060775756836,24.799639516781816,24.659429540715205,24.78211326977349,105200
1993-05-19,25.25532913208008,25.25532913208008,24.58933155607797,24.747067824078467,50200
1993-05-20,25.325439453125,25.325439453125,25.20275566338668,25.25533443041739,98200
1993-05-21,25.097599029541016,25.378019130429745,25.08007277323547,25.34296661781865,221400
1993-05-24,25.202749252319336,25.29038050841224,25.15017049866359,25.15017049866359,30500
1993-05-25,25.25532913208008,25.307907888080248,25.25532913208008,25.307907888080248,191800
1993-05-26,25.5707950592041,25.588321306674427,25.30790134714923,25.325427594619555,102400
1993-05-27,25.4831600189209,25.605843732904702,25.44810752921124,25.605843732904702,53800
1993-05-28,25.360496520996097,25.465654073951157,25.237812709215184,25.465654073951157,79100
1993-06-01,25.6058406829834,25.693471896819755,25.413052012543417,25.448104498077956,28300
1993-06-02,25.5707950592041,25.658426296555728,25.430585079441503,25.535742564263455,20300
1993-06-03,25.4831600189209,25.51821250863056,25.430581284356418,25.51821250863056,21600
1993-06-04,25.39554786682129,25.413074124838417,25.290390318718508,25.413074124838417,32000
1993-06-07,25.30791282653809,25.44812286989841,25.30791282653809,25.44812286989841,121400
1993-06-08,25.080068588256836,25.237804868686126,25.080068588256836,25.237804868686126,104500
1993-06-09,25.167701721191406,25.27285924927438,25.132649211830415,25.167701721191406,43300
1993-06-10,25.18522834777832,25.202754602717626,25.097597073081804,25.150175837899713,17900
1993-06-11,25.290372848510746,25.325425340331268,25.185215373049157,25.272846602600477,647400
1993-06-14,25.25532913208008,25.342960392080357,25.25532913208008,25.325434140080304,64200
1993-06-15,25.202749252319336,25.307906759630814,25.202749252319332,25.29038050841224,142400
1993-06-16,25.25532913208008,25.25532913208008,25.13264536807969,25.202750376079912,330900
1993-06-17,25.342971801757812,25.342971801757812,25.255340502304986,25.30791928197668,37400
1993-06-18,25.13425064086914,25.32840566688709,25.13425064086914,25.32840566688709,58500
1993-06-21,25.187211990356445,25.204862454259988,25.151911062549356,25.204862454259988,29300
1993-06-22,25.20484733581543,25.222497789131825,25.169546429182635,25.222497789131825,137500
1993-06-23,24.975404739379883,25.204860754653335,24.97540473937988,25.204860754653335,227600
1993-06-24,25.310760498046875,25.31076049804688,25.046003589071493,25.046003589071493,243700
1993-06-25,25.293115615844727,25.3637174738094,25.27546515135356,25.293115615844727,44800
1993-06-28,25.575538635253903,25.575538635253903,25.38138340751906,25.416684358016305,439900
1993-06-29,25.451963424682617,25.540215725045595,25.416662504537427,25.540215725045595,207500
1993-06-30,25.451963424682617,25.540215725045595,25.416662504537427,25.48726434482781,437600
1993-07-01,25.381364822387695,25.48726759633368,25.346063897739036,25.48726759633368,605700
1993-07-02,25.24017906188965,25.310780961363463,25.15192668754738,25.293130486495013,285400
1993-07-06,24.975404739379883,25.275462605506707,24.940103813953197,25.204860754653335,246400
1993-07-07,25.0460147857666,25.081315722744424,24.95776244332204,24.95776244332204,343700
1993-07-08,25.32841682434082,25.381368218398674,25.028358924679637,25.06365985405154,248200
1993-07-09,25.39901351928711,25.39901351928711,25.275460291604684,25.32841167489715,378200
1993-07-12,25.381364822387695,25.39901528471203,25.328413435414703,25.36371436006337,373700
1993-07-13,25.36372184753418,25.469624652743093,25.222518107255635,25.39902278260382,389600
1993-07-14,25.451963424682617,25.522565264973,25.363711124319643,25.38136158439224,617300
1993-07-15,25.3460636138916,25.43431592452493,25.293112227511607,25.43431592452493,443800
1993-07-16,25.275470733642575,25.38137354397907,25.240169796863743,25.363723075589657,216400
1993-07-19,25.257816314697266,25.27546678032599,25.187214452182392,25.27546678032599,188200
1993-07-20,25.32841682434082,25.328416824340817,25.116611248109397,25.24016450091106,68500
1993-07-21,25.310760498046875,25.31076049804688,25.22250819505508,25.29311003744852,142700
1993-07-22,25.13425064086914,25.310755209976367,25.13425064086914,25.275454296154923,632400
1993-07-23,25.257816314697266,25.25781631469727,25.169563986553673,25.187214452182392,286200
1993-07-26,25.39901351928711,25.451964902579576,25.32841167489715,25.32841167489715,121300
1993-07-27,25.381364822387695,25.434316209360688,25.293112510766043,25.41666574703636,92800
1993-07-28,25.32841682434082,25.381368218398674,25.293115894968913,25.328416824340817,30800
1993-07-29,25.46961212158203,25.54021395698489,25.346058909627025,25.381359827328453,331000
1993-07-30,25.32841682434082,25.469620541828434,25.293115894968913,25.469620541828434,75300
1993-08-02,25.39901351928711,25.487265824774553,25.363712597092128,25.363712597092128,41300
1993-08-03,25.416667938232425,25.52257072130839,25.32841561900245,25.45196886592441,81600
1993-08-04,25.416667938232425,25.469619329770406,25.346066082848445,25.416667938232425,434000
1993-08-05,25.36372184753418,25.416673250138636,25.328420912464544,25.416673250138636,36800
1993-08-06,25.39901351928711,25.451964902579576,25.363712597092128,25.434314441482087,402300
1993-08-09,25.54023170471191,25.610833589175524,25.41667840690059,25.4696298202483,828200
1993-08-10,25.52258682250977,25.540237297490755,25.487285872547787,25.52258682250977,604900
1993-08-11,25.52258682250977,25.59318872243372,25.504936347528776,25.504936347528776,542200
1993-08-12,25.451963424682617,25.593167105263383,25.363711124319643,25.593167105263383,303700
1993-08-13,25.48727226257324,25.50492272812904,25.46962179701744,25.46962179701744,103500
1993-08-16,25.628463745117188,25.69906557361613,25.504910545244034,25.504910545244034,241800
1993-08-17,25.716711044311523,25.71671104431152,25.610808322097473,25.610808322097473,369300
1993-08-18,25.857933044433594,25.910884443159397,25.78733117946586,25.804981645707795,414300
1993-08-19,25.857933044433594,25.87558351067553,25.822632111949726,25.87558351067553,28500
1993-08-20,25.875581741333008,25.87558174133301,25.78732941615793,25.804979881192946,80700
1993-08-23,25.82263565063477,25.840286119295484,25.7696842446526,25.7696842446526,15600
1993-08-24,26.105037689208984,26.105037689208984,25.822630249704357,25.822630249704357,273400
1993-08-25,26.122690200805664,26.228592998917037,26.069738801749978,26.105039734453765,242300
1993-08-26,26.14033317565918,26.281536866007105,26.03443040789824,26.140333175659183,120000
1993-08-27,26.122690200805664,26.12269020080566,26.069738801749978,26.069738801749978,25700
1993-08-30,26.228588104248047,26.26388903036413,26.140335788957845,26.140335788957845,183500
1993-08-31,26.29920196533203,26.29920196533203,26.175648667508323,26.21094960974367,66500
1993-09-01,26.263898849487305,26.316850258458047,26.210947440516566,26.210947440516566,136500
1993-09-02,26.175640106201172,26.31684382895883,26.157989640856464,26.281542898269414,472400
1993-09-03,26.19329071044922,26.228591641325835,26.122688848695987,26.157989779572603,630500
1993-09-07,26.016782760620117,26.228588319051216,25.981481834214936,26.193287392646035,196400
1993-09-08,25.928531646728516,26.01678396683311,25.752027006519334,26.01678396683311,269900
1993-09-09,25.98148536682129,25.999135832423747,25.822631176399145,25.822631176399145,239200
1993-09-10,26.210922241210938,26.22857269389862,26.01676726164641,26.05206816702178,106500
1993-09-13,26.228588104248047,26.299189956480205,26.228588104248047,26.299189956480205,66900
1993-09-14,26.122690200805664,26.157991133509455,26.034437869046183,26.157991133509455,184500
1993-09-15,26.19329071044922,26.210941175887527,25.9285337288746,26.016786056066135,101000
1993-09-16,26.087385177612305,26.175637495533863,26.06973471402799,26.15798703194955,54300
1993-09-17,26.03680992126465,26.090091251253597,26.001289034605353,26.072330807923947,200900
1993-09-20,25.823673248291016,26.125600652156862,25.823673248291016,26.072319345592305,57800
1993-09-21,25.73488998413086,25.894734021299374,25.46848325551667,25.859213124150816,318200
1993-09-22,25.947986602783203,25.983507460555664,25.788142742807125,25.823663600579582,439700
1993-09-23,26.090085983276367,26.107846423019915,25.983523344815055,26.01904422430216,88500
1993-09-24,26.01904296875,26.072324285409557,25.98352209097696,26.05456384652304,53500
1993-09-27,26.303205490112305,26.303205490112305,26.214403310874925,26.214403310874925,274600
1993-09-28,26.249929428100582,26.320971185686787,26.23216898870404,26.320971185686787,158300
1993-09-29,26.161113739013672,26.320957611146135,26.12559287853979,26.249915890198377,221000
1993-09-30,26.107845306396484,26.214407940300145,26.054563989444656,26.161126623348316,99300
1993-10-01,26.232154846191406,26.267675705834183,26.036790118156127,26.072310977798903,22700
1993-10-04,26.26768493652344,26.26768493652344,26.196643192273207,26.26768493652344,1038500
1993-10-05,26.232154846191406,26.32095699529835,26.14335269708446,26.32095699529835,436500
1993-10-06,26.214405059814453,26.356488556073607,26.214405059814453,26.24992593387924,209200
1993-10-07,26.14337158203125,26.24993423793627,26.125611139380418,26.24993423793627,59400
1993-10-08,26.17888832092285,26.23216964043626,25.983523482707007,26.214409200598457,54400
1993-10-11,26.232154846191406,26.28543613565557,26.232154846191403,26.232154846191403,467100
1993-10-12,26.26768493652344,26.285445372585997,26.24992450046088,26.26768493652344,26200
1993-10-13,26.26768493652344,26.285445372585997,26.23216406439832,26.285445372585997,139100
1993-10-14,26.605134963989254,26.605134963989254,26.303207531153596,26.374249280056105,108100
1993-10-15,26.747209548950195,26.800490842872406,26.658407392413174,26.72944911764279,1502500
1993-10-18,26.67618179321289,26.72946311503688,26.640660911996893,26.72946311503688,722400
1993-10-19,26.480817794799805,26.693943088922943,26.480817794799805,26.64066176539216,880100
1993-10-20,26.516328811645508,26.569610115352763,26.46304750793825,26.569610115352763,230400
1993-10-21,26.480817794799805,26.53409911833059,26.44529691244595,26.53409911833059,56200
1993-10-22,26.356491088867188,26.622897669954117,26.356491088867184,26.516335037519344,390700
1993-10-25,26.42753791809082,26.463058802389327,26.303214823046037,26.374256591643057,114500
1993-10-26,26.40976905822754,26.427529494715927,26.32096687578562,26.40976905822754,186200
1993-10-27,26.42753791809082,26.445298360240074,26.374256591643057,26.374256591643057,118400
1993-10-28,26.62289047241211,26.693932208162376,26.46304656697401,26.46304656697401,129600
1993-10-29,26.62289047241211,26.640650906349677,26.587369604536978,26.60513003847454,80700
1993-11-01,26.69393539428711,26.711695830344517,26.587372777942647,26.587372777942647,36400
1993-11-02,26.67618179321289,26.711702674428885,26.51633782774091,26.65842135260489,262100
1993-11-03,26.3387393951416,26.658427398589037,26.214416282689815,26.658427398589037,479100
1993-11-04,26.05456924438477,26.33873632544145,26.03680880181872,26.33873632544145,130400
1993-11-05,26.17888832092285,26.178888320922848,25.876960843680184,25.983523482707007,363200
1993-11-08,26.214405059814453,26.28544680794403,26.12560287465248,26.196644622782056,367600
1993-11-09,26.232154846191406,26.409759144405292,26.214394416370016,26.391998714583902,246900
1993-11-10,26.42753791809082,26.427537918090817,26.161131285852,26.232173054449017,46500
1993-11-11,26.356491088867188,26.498574598780216,26.338730650128056,26.427532843823705,88900
1993-11-12,26.480817794799805,26.569620000684445,26.392015588915164,26.409776030092093,108200
1993-11-15,26.46306800842285,26.534109801734058,26.392026215111652,26.534109801734058,243300
1993-11-16,26.587400436401367,26.6051608909347,26.409795891068025,26.51635861826803,492600
1993-11-17,26.445295333862305,26.605139294913183,26.374253573395247,26.605139294913183,39600
1993-11-18,26.37424087524414,26.463043033073244,26.303199148980855,26.40976173837578,240800
1993-11-19,26.320980072021484,26.35650096280694,26.267698735843304,26.285459181236032,106000
1993-11-22,26.161113739013672,26.267676320435317,26.072311587828967,26.249915890198377,165300
1993-11-23,26.303205490112305,26.320965925959783,26.161122003332498,26.303205490112305,89700
1993-11-24,26.40976905822754,26.427529494715927,26.338727312274003,26.37424818525077,77200
1993-11-26,26.42753791809082,26.480819244538583,26.409777475941564,26.480819244538583,1019800
1993-11-29,26.320980072021484,26.551865862126935,26.320980072021484,26.49858452594876,517500
1993-11-30,26.3387393951416,26.46306250759338,26.285458061233697,26.303218505869665,230000
1993-12-01,26.37424087524414,26.49856389620489,26.37424087524414,26.480803464639067,379200
1993-12-02,26.445295333862305,26.463055773979068,26.374253573395247,26.427534893745538,352000
1993-12-03,26.55187225341797,26.55187225341797,26.4275491057431,26.4275491057431,306000
1993-12-06,26.640642166137695,26.676163022359212,26.58736088180542,26.58736088180542,99500
1993-12-07,26.62289047241211,26.65841134028724,26.587369604536978,26.640650906349677,88800
1993-12-08,26.62289047241211,26.62289047241211,26.587369604536978,26.62289047241211,146700
1993-12-09,26.53409194946289,26.65841500411231,26.49857107670591,26.622894131355334,416500
1993-12-10,26.480817794799805,26.55185955950752,26.427536471269025,26.55185955950752,412900
1993-12-13,26.640642166137695,26.640642166137695,26.445277456919353,26.48079831314087,273200
1993-12-14,26.445295333862305,26.658420615263477,26.445295333862305,26.658420615263477,41900
1993-12-15,26.40976905822754,26.498571240669463,26.40976905822754,26.48081080418108,82600
1993-12-16,26.498584747314453,26.516345192855542,26.46306385623226,26.516345192855542,78200
1993-12-17,26.644203186035156,26.662085201596252,26.53691109266857,26.554793108229667,104700
1993-12-20,26.679977416992188,26.697859439389635,26.608449327402397,26.626331349799845,68800
1993-12-21,26.590553283691406,26.64419932259596,26.554789257755033,26.64419932259596,205700
1993-12-22,26.769386291503903,26.78726831307472,26.608448097366608,26.662094162079043,410300
1993-12-23,26.75150489807129,26.80515096404336,26.715740854089912,26.75150489807129,533800
1993-12-27,26.89453125,26.89453125,26.751475232712767,26.751475232712767,447100
1993-12-28,26.948211669921875,26.966093694918506,26.858801544938725,26.876683569935356,880600
1993-12-29,26.912446975708008,26.98397507398231,26.89456495113943,26.966093049413736,266700
1993-12-30,26.80514335632324,26.894553440900708,26.75149730557677,26.894553440900708,219900
1993-12-31,26.662086486816406,26.89455270031648,26.644204470393323,26.85878866747032,312900
1994-01-03,26.590553283691406,26.697845361500516,26.554789257755033,26.662081335564142,960900
1994-01-04,26.697856903076172,26.697856903076175,26.590564778884307,26.626328820281596,164300
1994-01-05,26.75150489807129,26.76938692006198,26.626330744136464,26.7336228760806,710900
1994-01-06,26.75150489807129,26.80515096404336,26.715740854089912,26.78726894205267,201000
1994-01-07,26.912446975708008,26.930329000276583,26.733626730022237,26.805154828296544,775500
1994-01-10,27.234302520751953,27.234302520751953,26.87666230380183,26.948190347191854,593700
1994-01-11,27.180648803710938,27.21641281529477,27.091238774751364,27.21641281529477,295200
1994-01-12,27.091251373291016,27.198543457937717,27.001841302752105,27.198543457937717,158400
1994-01-13,27.019729614257812,27.073375669084268,26.983965577706844,27.019729614257812,244300
1994-01-14,27.127010345458984,27.180656377783556,27.10912833468413,27.10912833468413,137200
1994-01-17,27.127010345458984,27.162774367008694,27.07336431313441,27.12701034545898,17700
1994-01-18,27.162792205810547,27.19855625084782,27.10914613825463,27.162792205810543,166400
1994-01-19,27.091251373291016,27.16277942972215,27.03760533096767,27.127015401506583,200800
1994-01-20,27.162792205810547,27.18067422832918,27.10914613825463,27.127028160773268,281100
1994-01-21,27.109149932861328,27.198560057969708,27.09126790783965,27.198560057969708,85600
1994-01-24,27.00185775756836,27.21644205762851,27.001857757568363,27.091267882593424,373800
1994-01-25,27.00185775756836,27.037621807578383,26.948211682553325,27.019739782573374,310400
1994-01-26,27.07337951660156,27.09126153741834,26.966087391700896,27.00185143333445,145100
1994-01-27,27.3237247467041,27.359488784330676,27.091258502131357,27.12702253975793,344500
1994-01-28,27.395259857177734,27.48466997420508,27.395259857177734,27.43102390398867,356500
1994-01-31,27.591957092285156,27.64560315273678,27.46678295123137,27.50254699153245,313800
1994-02-01,27.448915481567383,27.5562076593455,27.41315142230801,27.5562076593455,303600
1994-02-02,27.62770652770996,27.627706527709957,27.520414463524677,27.538296474222225,307600
1994-02-03,27.502538681030273,27.574066740018647,27.4131286072948,27.574066740018647,466100
1994-02-04,26.87666702270508,27.53830154023009,26.87666702270508,27.502537512255763,1403200
1994-02-07,27.00185775756836,27.07338585758841,26.80515548251323,26.80515548251323,516400
1994-02-08,27.019729614257812,27.05549365080878,26.912437504604902,27.05549365080878,188200
1994-02-09,27.127010345458984,27.14489235623384,27.00183627003498,27.037600291584695,144600
1994-02-10,26.89453125,27.126997278091757,26.89453125,27.10911527593085,883900
1994-02-11,26.983964920043945,27.05549299140258,26.78726272380771,26.912436848685314,519400
1994-02-14,27.019729614257812,27.109139705635236,26.894555486329416,26.93031952288039,2742100
1994-02-15,27.162792205810547,27.18067422832918,27.03761804818008,27.07338209321736,374700
1994-02-16,27.1449031829834,27.198549236704707,27.09125712926209,27.198549236704707,287600
1994-02-17,26.983964920043945,27.287959223318133,26.912436848685314,27.270077205478476,342400
1994-02-18,26.823028564453125,27.01973077392578,26.75150048828125,27.00184875488281,313300
1994-02-22,27.091251373291016,27.09125137329102,26.894549218105407,26.894549218105407,154500
1994-02-23,27.019729614257812,27.14490374218621,26.93031952288039,27.127021723910723,391700
1994-02-24,26.662086486816406,26.93031673316265,26.644204470393323,26.93031673316265,770800
1994-02-25,26.787273406982425,26.78727340698242,26.64421720721215,26.697863282126004,531300
1994-02-28,26.787273406982425,26.93032960675269,26.78727340698242,26.85880150686755,333000
1994-03-01,26.679977416992188,26.840915618569216,26.536921237812603,26.787269551376873,423600
1994-03-02,26.71571159362793,26.71571159362793,26.268661533493596,26.340189543115088,581500
1994-03-03,26.644203186035156,26.67996721715735,26.572675123790766,26.67996721715735,223200
1994-03-04,26.71571159362793,26.787239603249425,26.55477357197957,26.64418358400644,595800
1994-03-07,26.858783721923828,26.89454774818471,26.8051376825325,26.8051376825325,539800
1994-03-08,26.75150489807129,26.87667905200611,26.715740854089912,26.87667905200611,880300
1994-03-09,26.87666702270508,26.894549036692244,26.662082854859133,26.78725695276927,2500100
1994-03-10,26.662086486816406,26.85878866747032,26.572676404700992,26.85878866747032,207400
1994-03-11,26.80514335632324,26.84090739015423,26.55479511950635,26.69785125483029,576600
1994-03-14,26.840919494628903,26.912447594547977,26.805155444669374,26.912447594547977,345900
1994-03-15,26.823028564453125,26.948202697753903,26.805146545410153,26.894556640625,748600
1994-03-16,27.037612915039062,27.037612915039062,26.76938262818352,26.858792723802033,455500
1994-03-17,27.037612915039062,27.07337695328647,26.948202819420548,26.948202819420548,133000
1994-03-18,27.031713485717773,27.06768382967748,26.887832109878957,26.90581728185881,365500
1994-03-21,26.95976829528809,27.013723802216617,26.88782761938338,26.941783126311908,324800
1994-03-22,27.031713485717773,27.08566900165733,26.90581728185881,26.959772797798365,435700
1994-03-23,27.013742446899418,27.085683172457067,26.995757265509997,27.01374244689941,698500
1994-03-24,26.689977645874023,26.95975504795496,26.564081524902917,26.90579956753877,1200500
1994-03-25,26.438201904296875,26.779920160202753,26.438201904296875,26.70797947474888,100900
1994-03-28,26.47416877746582,26.51013911547868,26.24036158038222,26.47416877746582,1117200
1994-03-29,25.952608108520508,26.49216337065191,25.952608108520508,26.47417819524753,338400
1994-03-30,25.59290313720703,26.042532496609827,25.592903137207035,25.97059179910538,1123900
1994-03-31,25.664833068847656,25.71878856934278,25.053337396569574,25.59289240152082,788800
1994-04-04,25.26917839050293,25.341119111899378,24.94544514421891,24.94544514421891,2627300
1994-04-05,25.79073143005371,25.79073143005371,25.52095390463474,25.52095390463474,1179000
1994-04-06,25.79073143005371,25.844686935137503,25.610879746441064,25.82670176677624,516500
1994-04-07,25.91663360595703,25.970589123526683,25.628870845585546,25.772752225771285,666100
1994-04-08,25.71879768371582,25.862679069358983,25.59290147127805,25.862679069358983,242400
1994-04-11,25.826709747314453,25.93462079082691,25.727791290761367,25.79073939947697,203300
1994-04-12,25.79073143005371,25.898642440221305,25.736775924969916,25.85367951931814,1409200
1994-04-13,25.655845642089844,25.844689931779257,25.46700135240043,25.781741835216117,364100
1994-04-14,25.664833068847656,25.799721820085463,25.556922067857407,25.61087756835253,419900
1994-04-15,25.664833068847656,25.772744069837906,25.619870151768385,25.6558404854318,387300
1994-04-18,25.493980407714844,25.76375797816685,25.41304713657924,25.691817292712983,369100
1994-04-19,25.52996063232422,25.628879113111665,25.31413849242433,25.46701250818675,472200
1994-04-20,25.50298309326172,25.61988675342124,25.36809425461612,25.55693862871996,508000
1994-04-21,25.844697952270508,25.880668304326555,25.520964783766072,25.610890663906194,200300
1994-04-22,25.817710876464844,25.925621893712343,25.745770198299844,25.9076367241711,301800
1994-04-25,26.087491989135746,26.1054771611379,25.808721823102232,25.808721823102232,394600
1994-04-26,26.06052589416504,26.096496254267407,26.00657035401149,26.051533304139447,399000
1994-04-28,25.871660232543945,26.042519302553792,25.790726988855067,26.006548972025403,287000
1994-04-29,25.952608108520508,25.988578459329265,25.790741529881085,25.82671188068985,481900
1994-05-02,26.11447525024414,26.312312183958113,25.86268278915363,25.95260866811453,275000
1994-05-03,26.087491989135746,26.132454919141143,25.934618027117363,26.123462333140065,183400
1994-05-04,26.042537689208984,26.141456168000868,25.9436192104171,26.141456168000868,401900
1994-05-05,26.00656509399414,26.114476152475444,26.00656509399414,26.069513211441567,659800
1994-05-06,25.75476455688477,25.880660752344397,25.66483870298503,25.880660752344397,216300
1994-05-09,25.52996063232422,25.7547753613866,25.48499768651174,25.682834648086637,499300
1994-05-10,25.727785110473633,25.808718373666313,25.637859262481765,25.655844432080137,583400
1994-05-11,25.493980407714844,25.736780221121652,25.422039722260973,25.700809878394715,210600
1994-05-12,25.619876861572266,25.68282496196925,25.55692876117528,25.655847204656254,305200
1994-05-13,25.619876861572266,25.691817547740246,25.4939806607783,25.691817547740246,321300
1994-05-16,25.62886428833008,25.75476046378153,25.61987170436926,25.673827208134167,450400
1994-05-17,26.00656509399414,26.00656509399414,25.61089121289603,25.64686156572313,470200
1994-05-18,26.195392608642575,26.294311015335012,25.907629970991852,26.02453354253746,824800
1994-05-19,26.32129669189453,26.39323737297931,26.141444989182578,26.141444989182578,531000
1994-05-20,26.22237205505371,26.294312719127937,26.1864017230166,26.27632755310938,370400
1994-05-23,26.17740249633789,26.20438023851893,26.096469269794763,26.195387657791915,262700
